交易日期,股票代码,股票名称,是否交易,开盘价,最高价,最低价,收盘价,VWAP,成交额,流通市值,总市值,上市至今交易天数,财报季度,财报年份,归母净利润,归母净利润_ttm,归母净利润_ttm同比,归母净利润_单季,归母净利润_单季同比,归母净利润_单季环比,经营活动产生的现金流量净额,经营活动产生的现金流量净额_ttm,经营活动产生的现金流量净额_ttm同比,经营活动产生的现金流量净额_单季,经营活动产生的现金流量净额_单季同比,经营活动产生的现金流量净额_单季环比,净资产,涨跌幅_10,涨跌幅_20,bias_5,bias_10,bias_20,振幅_5,振幅_10,振幅_20,涨跌幅std_5,涨跌幅std_10,涨跌幅std_20,成交额std_5,成交额std_10,成交额std_20,K,D,J,DIF,DEA,MACD,市盈率倒数,市净率倒数,申万一级行业名称,申万二级行业名称,申万三级行业名称,涨跌幅,下周期每天涨跌幅
2006-12-29,sh600095,哈高科,1,2.89,3.14,2.8,2.96,2.9888781648618608,307174706.0,742277933.12,1069340152.4,2226.0,3.0,2006.0,5191172.52,-1004759893.5300001,-1.0844168463246082,3284780.3899999997,-0.19395176792857316,8.632883396282647,1797728.18,-10120852.979999997,-1.0783344419623864,15489412.459999999,0.4417459966144497,-0.7004798076841127,628585061.16,0.010238907849829504,0.04225352112676073,-0.01399067288474276,-0.007044615900703488,0.0006761325219741821,0.09027777777777768,0.1134751773049647,0.12142857142857166,0.03751271675787195,0.02810950576667141,0.03449693196866778,11146840.06959045,8832605.470417064,9001233.302477704,56.962312862912505,58.56169313584701,53.76355231704349,0.047583240496801515,0.03989484888604025,0.015376783221522528,-0.9396073749544918,0.5878251740096166,综合,综合,综合,0.024221453287197825,"[0.01013513513513531, 0.026755852842809347, 0.04234527687296419, 0.028124999999999956, 0.0, 0.042553191489361764, 0.04664723032069973, 0.09749303621169925, 0.035532994923857864, -0.06372549019607854, -0.007853403141361182, 0.05277044854881274, 0.04761904761904745, -0.021531100478468845, 0.0, -0.08312958435207818, -0.007999999999999896, 0.053763440860215006, -0.022959183673469385, -0.028720626631853707]"
2006-12-29,sh600096,云天化,1,11.6,14.27,10.83,13.77,13.744742736305753,2360881062.0,2894568180.84,7385543204.13,2254.0,3.0,2006.0,491492171.62,631632280.07,-0.04114325851546008,149293009.54000002,-0.2479561576270981,-0.12083398495167952,591648535.0,782151000.0799999,-0.09899527749713088,290738712.73,0.7180500434050132,0.5206744745490415,2737542413.95,0.05679201841903292,0.18197424892703795,-0.0008707009142363553,0.0256219276031584,0.09147114774888876,0.1062015503875966,0.11921568627450974,0.31763619575253865,0.030398147054133833,0.02349205357014234,0.030676417954238373,28143609.615034245,24099617.661707435,50466304.036836885,73.09880228690129,78.63154534778558,62.03331616513273,1.1815922656597877,1.0714682315394493,0.2202480682406769,0.08552279265210863,0.37066229771957254,化工,化学制品,氮肥,0.18604651162790686,"[0.002904865649963728, 0.042722664735698856, 0.06319444444444455, 0.015676028739386005, 0.052733118971061144, -0.024434941967012902, -0.05009392611145902, 0.07646671061305188, 0.040416411512553596, -0.041789287816362375, 0.004914004914004844, 0.034841075794621146, 0.02539870053160076, 0.0478110599078343, -0.01869158878504673, 0.011204481792717047, -0.007756232686980669, 0.0, 0.013958682300390768, -0.0159691629955947]"
2006-12-29,sh600097,华立科技,1,4.45,4.84,4.15,4.45,4.467079325541518,95423282.0,207147500.0,513752006.05,2253.0,3.0,2006.0,6875722.52,12856680.05,0.16420932563424917,1006826.96,-0.29140288147933324,9.013488533608257,-52292073.44,-80593744.71,-1.7753136431687466,-12394006.769999996,-1.2478007138835163,-1.699603764547399,175359299.03,0.027713625866051084,0.02298850574712641,0.0049683830171638466,0.00724309642372023,0.015286333561488119,0.07058823529411784,0.0823529411764703,0.16626506024096388,0.01654692552862347,0.015197115450574263,0.021147680859916283,3999125.817639252,2842075.626345201,2525492.522841504,60.69461614732754,54.05742559851084,73.96899724496093,0.0004224407528372609,-0.01873680939155546,0.03831850028878544,0.025025070264638048,0.34133063611421394,,,,-0.0022421524663676085,"[-0.038202247191011174, 0.02102803738317749, 0.0389016018306636, 0.013215859030836885, 0.04130434782608705, 0.0041753653444676075, 0.0, 0.047817047817047875, -0.001984126984126977, -0.003976143141153132, 0.09980039920159678, 0.016333938294010864, 0.021428571428571352, -0.022727272727272707, 0.07692307692307687, 0.06146179401993357, 0.0015649452269170805, 0.04218749999999982, 0.046476761619190565, 0.09598853868194834]"
2006-12-29,sh600098,广州控股,1,5.35,5.84,5.0,5.74,5.610475184521369,1296058319.0,3901363200.0,11819808000.0,2232.0,3.0,2006.0,484115844.05,631430584.6499999,0.006811729037771164,183729505.94,-0.02203457003714493,0.07867709524725153,635785345.52,1059578079.6600001,-0.12588378388518484,290490950.03999996,-0.34974866834506346,0.5170836945119477,7885107430.66,0.08506616257088861,0.07289719626168267,0.07490636704120068,0.08547655068078686,0.09312511902494758,0.14062499999999978,0.15187376725838253,0.16800000000000015,0.03320591956881272,0.02705814699651983,0.02583311244756761,65554356.6501601,48133256.77430246,37604841.08297795,64.90237239117609,54.708592325563835,85.2899325224006,0.18465842434485502,0.15983571539815788,0.04964541789339427,0.05342139099467604,0.6671096036974543,公用事业,电力,火电,0.07289719626168245,"[-0.010452961672474004, 0.04929577464788748, 0.052013422818791843, -0.0031897926634768536, 0.014399999999999968, -0.039432176656151396, -0.0525451559934319, 0.032928942807625816, 0.0587248322147651, 0.01109350237717921, 0.037617554858934144, 0.048338368580060465, 0.02161383285302576, -0.012693935119887145, 0.03285714285714292, 0.012448132780082943, 0.0887978142076502, 0.0037641154328733606, 0.04249999999999998, -0.043165467625899234]"
2006-12-29,sh600099,林海股份,1,3.09,3.44,2.96,3.1,3.1040187235868104,278241403.0,373190400.0,679272000.0,2263.0,3.0,2006.0,10940829.26,13764013.34,0.857561754765577,2535405.75,0.5562035725955814,-0.609378234198451,36573432.38,28571069.120000005,-0.040235702465050927,-34920164.85999999,-0.12122383356552846,-1.5369307069217286,468953861.99,-0.06906906906906884,-0.006410256410255832,-0.018987341772154,-0.03756597330021716,-0.03321378450023482,0.08524590163934409,0.12786885245901614,0.16216216216216228,0.015343265807342243,0.01548307922333056,0.02267402692128489,1446306.1103249863,12458748.969558517,9342961.07977941,22.28151654868904,35.174520415496666,-3.5044911849262093,0.004940240763228854,0.024659954658722553,-0.0394394277909874,0.02026288929913201,0.6903771419843597,,,,0.0032362459546932953,"[-0.012903225806451646, 0.02941176470588225, 0.031746031746031855, 0.021538461538461506, 0.015060240963855609, 0.005934718100890191, -0.04424778761061943, 0.08333333333333326, -0.002849002849002802, -0.019999999999999907, 0.061224489795918435, 0.09890109890109877, 0.03499999999999992, 0.021739130434782705, -0.007092198581560294, 0.10000000000000009, -0.006493506493506551, 0.002178649237472685, -0.02391304347826073, -0.006681514476614803]"
2006-12-29,sh600100,同方股份,1,10.43,11.2,9.77,10.81,10.761281537077808,2513669450.0,4073014890.16,6211558908.95,2246.0,3.0,2006.0,127435778.57,143236629.45,0.11879756328251889,42818223.16,2.0008313993508633,-0.3812655495227142,-218959971.54,419250066.70000005,0.8986050112057091,74402544.57000002,0.16361445121380558,1.2091656959213186,3130667364.13,0.0505344995140915,0.047480620155039066,0.014261587539877052,0.014547160957297578,0.033460803059274014,0.06725146198830423,0.10344827586206895,0.14636642784032738,0.010828142647292472,0.032968826182276416,0.028904757637064633,22591619.024481744,80322379.75630786,67239197.19092923,53.96793639355954,53.529729403065936,54.84435037454675,0.1684745647175916,0.1464781931570007,0.04399274312118179,0.02305969106138811,0.5040067091079407,,计算机设备,计算机设备,0.02952380952380973,"[0.04347826086956519, 0.028368794326241176, 0.08103448275862069, -0.005582137161084466, 0.04089815557337606, 0.016178736517719505, -0.03411675511751322, 0.04395604395604402, 0.02330827067669161, -0.03526818515797203, 0.0997715156130996, 0.09972299168975085, 0.10012594458438273, 0.006868918145392255, 0.0034110289937463456, -0.06968838526912169, 0.07673568818513998, 0.02262443438914019, -0.0027654867256635685, 0.0]"
2006-12-29,sh600104,上海汽车,1,6.55,8.6,6.4,8.17,8.136448991422432,5384703645.0,12097740474.0,53521907665.3,2162.0,3.0,2006.0,883756794.06,1172905840.03,0.1895321078630594,290932670.2199999,-0.1470371746628789,-0.16218622747587508,185853857.61,557270660.2,1.900160163274692,-70382972.22999999,-2.101431601198197,-1.2358357045035975,11707446351.05,-0.013285024154589653,0.23975720789074328,0.023296593186373338,0.011138613861385371,0.06525849142708062,0.09090909090909105,0.11688311688311681,0.3437499999999998,0.03156826665157849,0.025316275234392713,0.03734636200361938,44312396.800886124,93060890.6039549,104340478.07145777,37.47655755883898,47.01205871690943,18.40555524269807,0.6813842993424899,0.7614914277073697,-0.16021425672975953,0.021914499897215604,0.2187412007857171,,汽车整车,乘用车,0.249235474006116,"[0.030599755201958345, 0.07719714964370561, 0.037486218302094754, 0.014877789585547418, 0.013612565445026092, -0.04752066115702469, -0.05965292841648595, 0.10034602076124566, 0.008385744234800763, -0.01039501039501034, 0.028361344537815025, 0.10010214504596537, 0.022284122562674202, -0.037238873751135326, 0.006603773584905603, -0.059981255857544546, 0.026919242273180544, 0.0, -0.029126213592233108, -0.052999999999999936]"
2006-12-29,sh600105,永鼎光缆,1,4.43,4.9,4.27,4.38,4.331405488949061,386824224.0,753245830.92,1191843823.56,2195.0,3.0,2006.0,56086754.93,54697281.2,0.5607742296257596,7722493.119999997,-0.06023075362277441,-0.8068482324462911,-8243083.94,171673049.98,12.45691536438696,13520102.09,-0.6256643921991842,-0.5587834234656608,1035250806.32,-0.022321428571429047,-0.017937219730942422,-0.003186162949476379,-0.01881720430107603,-0.02101028162718055,0.06323185011709609,0.08196721311475463,0.1475409836065582,0.022407982202376917,0.018556767180871733,0.02319889399005753,1031658.4966074751,4683813.25311833,12521088.078960648,25.766335579807265,32.81729112150926,11.664424496403285,-0.004705359494351136,0.017721286202580216,-0.0448532913938627,0.04589299379563083,0.8686128046774941,,通信设备,通信传输设备,-0.009049773755656298,"[-0.0091324200913242, 0.0, 0.05069124423963123, 0.019736842105263275, 0.03010752688172036, -0.008350730688935326, -0.04210526315789476, 0.06373626373626373, 0.022727272727272707, 0.030303030303030276, 0.019607843137255054, 0.04038461538461546, 0.04066543438077619, -0.005328596802841923, -0.010714285714285676, -0.05234657039711188, 0.0, 0.03809523809523818, -0.005504587155963359, -0.022140221402214055]"
2006-12-29,sh600106,重庆路桥,1,4.76,5.29,4.45,4.98,4.957762125310932,370615066.0,695706000.0,1543800000.0,2265.0,3.0,2006.0,76791667.51,91191841.08,-0.007459576416645297,26589703.870000005,0.18693484236966817,-0.2379253903279852,-8771012.6,59872489.54,1.4516560967308239,200768005.82,14.805031656473458,2.0550991293267247,1169001325.52,0.0573248407643312,0.0573248407643312,-0.012296707655692019,0.008097165991901578,0.03502026395095137,0.09583333333333366,0.15000000000000013,0.18876404494382015,0.03297106148992234,0.031326261465013085,0.024387283010230926,7384388.197468302,16379828.885083642,14133234.314968415,59.1742734654361,64.3483973612961,48.82602567371612,0.11317376178709182,0.09172632622860108,0.04289487111698148,0.059069724757092885,0.7572232967482835,交通运输,高速公路,公交,0.04402515723270484,"[0.02208835341365445, 0.04911591355599221, 0.03183520599250933, 0.014519056261343088, 0.01073345259391778, -0.017699115044247926, -0.04684684684684681, 0.10018903591682427, 0.027491408934708028, -0.021739130434782705, 0.03418803418803429, 0.02975206611570247, 0.04173354735152479, 0.0015408320493066618, 0.10000000000000009, 0.0, 0.10069930069930066, 0.027954256670902122, 0.017305315203955507, -0.09963547995139732]"
2006-12-29,sh600108,亚盛集团,1,2.0,2.28,1.96,2.1,2.094224210967881,1826779347.0,2094478167.6,3026500167.6,2225.0,3.0,2006.0,10306186.83,4708784.589999998,1.1432585068583359,2054834.4900000002,-0.2603691531053639,0.18575021646877987,37335067.46,90554613.36999999,0.9359682057843308,11463069.18,6.9097394940293535,0.33822474192101093,1585021614.29,-5.551115123125783e-16,0.06060606060606011,-0.0066225165562913135,-0.021891010712622228,-0.015009380863039823,0.06796116504854388,0.1067961165048541,0.1632653061224485,0.019014728730442004,0.02005379025887778,0.023208366069017362,7123556.919890119,55561388.918559305,68510535.50689049,24.262509970090505,35.39349761891278,2.0005346724459514,0.05515005575297671,0.0805421696034243,-0.05078422770089516,0.0015558514221838096,0.5237143652785304,农林牧渔,农业综合,农业综合,0.04477611940298498,"[0.033333333333333215, 0.018433179723502224, 0.06334841628959276, 0.05957446808510647, 0.016064257028112205, 0.015810276679841806, -0.08560311284046684, 0.04680851063829783, 0.0650406504065042, 0.01526717557251911, 0.022556390977443552, 0.04044117647058809, 0.09893992932862195, 0.067524115755627, -0.02409638554216853, -0.07098765432098775, 0.006644518272425293, 0.02310231023102327, 0.016129032258064502, 0.009523809523809712]"
2006-12-29,sh600110,中科英华,1,8.57,9.87,7.78,7.99,8.064019718635224,2144559721.0,1353041868.89,2669649114.06,2162.0,3.0,2006.0,43918946.78,47755575.86999999,0.0796644859141149,16490481.850000001,0.4176535999105373,-0.05515517740381315,84902032.16,96625958.56,0.3224394757465061,16775845.72999999,1.7285588682913775,-0.6474759994437418,760516383.46,-0.10123734533183326,-0.10325476992143612,-0.03455775737071054,-0.07726065365515633,-0.08878371443234334,0.12596401028277615,0.22107969151670903,0.26863753213367514,0.029549889920613245,0.029466846652345398,0.039515265544305976,15952659.949024115,32508223.058815956,40378179.23542203,17.144667616303746,27.421057626411027,-3.4081124039108204,0.049111413770056345,0.3476449529553977,-0.5970670783706827,0.017888334320225834,0.2848750344959782,有色金属,金属非金属新材料,金属新材料,-0.058892815076560634,"[-0.005006257822277815, 0.037735849056603765, 0.04484848484848469, 0.0034802784222738303, 0.012716763005780285, 0.033105022831050324, -0.08287292817679559, 0.034939759036144435, 0.016298020954598424, 0.04696449026345939, 0.0382932166301968, 0.006322444678609207, 0.05759162303664911, -0.015841584158415856, 0.02917505030181089, -0.06353861192570875, 0.03862212943632559, 0.07336683417085421, 0.01779026217228452, -0.062557497700092]"
